Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","23","Belize","5301","Disponibilité intérieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","23","Belize","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","2","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","23","Belize","5301","Disponibilité intérieure","2517","Millet et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","23","Belize","5301","Disponibilité intérieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","10","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","23","Belize","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","53","Bénin","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","162","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","53","Bénin","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","2490","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","53","Bénin","5301","Disponibilité intérieure","2513","Orge et produits","2017","2017","Milliers de tonnes","13","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","53","Bénin","5301","Disponibilité intérieure","2514","Maïs et produits","2017","2017","Milliers de tonnes","1380","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","53","Bénin","5301","Disponibilité intérieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","53","Bénin","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","53","Bénin","5301","Disponibilité intérieure","2517","Millet et produits","2017","2017","Milliers de tonnes","25","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","53","Bénin","5301","Disponibilité intérieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","128","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","53","Bénin","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","9","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","19","Bolivie (État plurinational de)","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","825","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","19","Bolivie (État plurinational de)","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","517","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","19","Bolivie (État plurinational de)","5301","Disponibilité intérieure","2513","Orge et produits","2017","2017","Milliers de tonnes","96","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","19","Bolivie (État plurinational de)","5301","Disponibilité intérieure","2514","Maïs et produits","2017","2017","Milliers de tonnes","1017","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","19","Bolivie (État plurinational de)","5301","Disponibilité intérieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","19","Bolivie (État plurinational de)","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","23","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","19","Bolivie (État plurinational de)","5301","Disponibilité intérieure","2517","Millet et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","19","Bolivie (État plurinational de)","5301","Disponibilité intérieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","563","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","19","Bolivie (État plurinational de)","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","36","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","80","Bosnie-Herzégovine","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","657","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","80","Bosnie-Herzégovine","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","10","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","80","Bosnie-Herzégovine","5301","Disponibilité intérieure","2513","Orge et produits","2017","2017","Milliers de tonnes","114","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","80","Bosnie-Herzégovine","5301","Disponibilité intérieure","2514","Maïs et produits","2017","2017","Milliers de tonnes","1105","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","80","Bosnie-Herzégovine","5301","Disponibilité intérieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","13","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","80","Bosnie-Herzégovine","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","33","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","80","Bosnie-Herzégovine","5301","Disponibilité intérieure","2517","Millet et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","80","Bosnie-Herzégovine","5301","Disponibilité intérieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","80","Bosnie-Herzégovine","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","55","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","20","Botswana","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","120","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","20","Botswana","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","29","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","20","Botswana","5301","Disponibilité intérieure","2513","Orge et produits","2017","2017","Milliers de tonnes","7","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","20","Botswana","5301","Disponibilité intérieure","2514","Maïs et produits","2017","2017","Milliers de tonnes","212","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","20","Botswana","5301","Disponibilité intérieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","20","Botswana","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","20","Botswana","5301","Disponibilité intérieure","2517","Millet et produits","2017","2017","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","20","Botswana","5301","Disponibilité intérieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","16","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","20","Botswana","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","7","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","21","Brésil","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","11105","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","21","Brésil","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","12536","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","21","Brésil","5301","Disponibilité intérieure","2513","Orge et produits","2017","2017","Milliers de tonnes","1968","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","21","Brésil","5301","Disponibilité intérieure","2514","Maïs et produits","2017","2017","Milliers de tonnes","62445","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","21","Brésil","5301","Disponibilité intérieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","6","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","21","Brésil","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","625","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","21","Brésil","5301","Disponibilité intérieure","2517","Millet et produits","2017","2017","Milliers de tonnes","6","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","21","Brésil","5301","Disponibilité intérieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","2223","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","21","Brésil","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","132","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","27","Bulgarie","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","1749","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","27","Bulgarie","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","25","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","27","Bulgarie","5301","Disponibilité intérieure","2513","Orge et produits","2017","2017","Milliers de tonnes","303","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","27","Bulgarie","5301","Disponibilité intérieure","2514","Maïs et produits","2017","2017","Milliers de tonnes","1197","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","27","Bulgarie","5301","Disponibilité intérieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","9","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","27","Bulgarie","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","32","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","27","Bulgarie","5301","Disponibilité intérieure","2517","Millet et produits","2017","2017","Milliers de tonnes","5","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","27","Bulgarie","5301","Disponibilité intérieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","13","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","27","Bulgarie","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","131","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","233","Burkina Faso","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","280","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","233","Burkina Faso","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","656","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","233","Burkina Faso","5301","Disponibilité intérieure","2513","Orge et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","233","Burkina Faso","5301","Disponibilité intérieure","2514","Maïs et produits","2017","2017","Milliers de tonnes","1678","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","233","Burkina Faso","5301","Disponibilité intérieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","233","Burkina Faso","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","233","Burkina Faso","5301","Disponibilité intérieure","2517","Millet et produits","2017","2017","Milliers de tonnes","820","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","233","Burkina Faso","5301","Disponibilité intérieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","1402","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","233","Burkina Faso","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","7","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","29","Burundi","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","81","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","29","Burundi","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","117","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","29","Burundi","5301","Disponibilité intérieure","2513","Orge et produits","2017","2017","Milliers de tonnes","16","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","29","Burundi","5301","Disponibilité intérieure","2514","Maïs et produits","2017","2017","Milliers de tonnes","279","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","29","Burundi","5301","Disponibilité intérieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","29","Burundi","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","29","Burundi","5301","Disponibilité intérieure","2517","Millet et produits","2017","2017","Milliers de tonnes","10","S","Données standardisées"
